59.4758064516129,202.9866135634275
60.33553715005327,201.29264307671758
61.19526784849365,201.25674269634865
62.05499854693402,202.20022584330474
62.9147292453744,200.6753336231885
63.774459943814776,201.70473782414854
64.63419064225515,201.08548101029572
65.49392134069552,201.03744998280732
66.35365203913591,200.98801248699627
67.21338273757628,200.93750840989662
68.07311343601665,200.88627763854208
68.93284413445703,200.84029912744373
69.7925748328974,200.7829955612038
70.65230553133779,200.7316240292876
71.51203622977816,200.68088535125176
72.37176692821853,200.63111941413018
73.2314976266589,200.58266610495656
74.0912283250993,200.53586531076488
74.95095902353967,200.49105691858875
75.81068972198004,200.44858081546212
76.67042042042041,203.01601741739944
77.5301511188608,200.37198502449243
78.38988181730117,199.342552477244
79.24961251574155,200.30879703412631
80.10934321418192,200.28308068175414
80.96907391262229,200.26172965732573
81.82880461106268,201.68949549134345
82.68853530950305,200.10445173151857
83.54826600794343,198.91991432788012
84.4079967063838,199.45813661092203
85.26772740482417,200.21422020491786
86.12745810326456,200.2140406197101
86.98718880170493,202.06491971005974
87.8469195001453,199.17055949831456
88.70665019858568,201.04629849149856
89.56638089702605,200.2322286752277
90.42611159546644,200.23967709500968
91.28584229390681,200.2475559998788
92.14557299234718,200.2555003511982
93.00530369078756,200.26314511033104
93.86503438922793,200.27012539673612
94.72476508766832,200.27617188914542
95.58449578610869,198.69246856072158
96.44422648454906,200.28545859202103
97.30395718298945,200.28876069033362
98.16368788142981,200.29120987846014
99.0234185798702,199.70262798809117
99.88314927831057,199.48911746894754
100.74287997675094,199.7372984804803
101.60261067519133,200.293096407569
102.46234137363169,200.29174520361246
103.32207207207207,200.28972675300872
104.18180277051245,200.28707199968088
105.04153346895282,200.28381188755202
105.90126416739321,200.2799773605453
106.76099486583357,200.2755993625839
107.62072556427395,200.27070883759086
108.48045626271433,201.29520819995614
109.3401869611547,200.2596601289229
110.19991765959509,199.4704873545213
111.05964835803545,200.24812123086232
111.91937905647583,200.2426771708289
112.7791097549162,198.35974482962197
113.63884045335658,200.38406335854603
114.49857115179697,200.23009191377756
115.35830185023732,200.22782507107152
116.21803254867771,200.22686198416847
117.07776324711809,200.2274064336569
117.93749394555846,200.2296622001252
118.79722464399885,202.1719823316809
119.65695534243922,200.24012280635523
120.51668604087959,200.24873520729383
121.37641673931996,200.25987404756623
122.23614743776034,200.27374100702045
123.09587813620072,200.45803607383107
123.9556088346411,200.309563141596
124.81533953308147,200.33104366695662
125.67507023152184,200.35457030631449
126.53480092996222,201.4864118677858
127.3945316284026,200.40676135286725
128.254262326843,200.06108205156718
129.11399302528335,199.90750567042824
129.9737237237237,200.49414018921013
130.8334544221641,200.4192806153233
131.69318512060448,200.5555359164976
132.55291581904487,200.58642630044318
133.41264651748523,200.6171115065385
134.2723772159256,200.64734139124502
135.13210791436597,200.67686581102413
135.99183861280636,201.51883291570863
136.85156931124675,200.73279768164556
137.7113000096871,200.3473452894765
138.57103070812747,200.55222234936028
139.43076140656785,200.80514420880328
140.29049210500824,200.8248486704039
141.15022280344863,201.0852357141715
142.009953501889,200.85257192657215
142.86968420032935,200.66815276252322
143.72941489876973,200.85774101165097
144.58914559721012,200.61912232185773
145.4488762956505,200.8319879875862
146.30860699409087,199.5457364828844
147.16833769253125,200.76694491632355
148.0280683909716,201.65370293073283
148.887799089412,200.65424385980882
149.7475297878524,201.1472718499678
150.60726048629274,200.48551687998778
151.46699118473313,200.37752868819547
152.3267218831735,200.25239591206014
153.18645258161388,200.1089839217433
154.04618328005427,199.86379237085953
154.90591397849462,200.65313327377606
155.765644676935,199.4958272725113
156.62537537537537,199.90402366641
157.48510607381576,199.0686798089702
158.34483677225614,198.35395410657452
159.2045674706965,198.47521622488938
160.0642981691369,197.41880878049938
160.92402886757725,197.7633821061283
161.78375956601764,199.6153491117586
162.64349026445802,197.17185040600273
163.5032209628984,197.92637447865422
164.36295166133877,195.9879059647699
165.22268235977913,195.52986598796275
166.08241305821952,195.1041016171901
166.9421437566599,194.72798933745113
167.8018744551003,194.39593318243462
168.66160515354065,195.9421953114549
169.521335851981,195.65267440403886
170.3810665504214,193.47606273688487
171.24079724886178,193.88346304531936
172.10052794730217,192.7374299062107
172.96025864574253,192.27380746581403
173.8199893441829,193.60129920371733
174.67972004262327,191.0638617852285
175.53945074106366,189.58387976069542
176.39918143950405,189.15316788633302
177.2589121379444,188.65940278542266
178.11864283638477,188.17209572923085
178.97837353482515,186.72475305341504
179.83810423326554,186.8884370723669
180.69783493170593,188.4662944020551
181.55756563014629,185.54381472490795
182.41729632858664,185.1616738762871
183.27702702702703,184.8446525152953
184.13675772546742,184.58559257902633
184.9964884239078,184.37733600457406
185.85621912234816,184.12318364911755
186.71594982078852,184.08460068949483
187.5756805192289,183.98580582305547
188.4354112176693,183.909182066808
189.29514191610966,183.0366585475541
190.15487261455004,183.79381638417368
191.01460331299043,183.74075947793585
191.8743340114308,183.6812432992649
192.73406470987118,183.60811042631272
193.59379540831154,183.51420343723103
194.45352610675192,183.39236491017138
195.3132568051923,183.2393152687325
196.17298750363267,183.074055064395
197.03271820207306,181.40912661839357
197.89244890051341,181.9266240912864
198.7521795989538,182.76122077856112
199.6119102973942,182.7607720339894
200.47164099583455,182.66265804426465
201.33137169427494,181.6465977728427
202.19110239271532,183.0312519750177
203.05083309115568,183.19710328758106
203.91056378959607,183.43492311563594
204.77029448803643,182.13678201575038
205.63002518647681,183.8590781726183
206.4897558849172,184.11962605738583
207.34948658335756,183.72135029076384
208.20921728179795,183.81039475173785
209.0689479802383,184.95828543163972
209.9286786786787,185.24192640368074
210.78840937711908,187.6641416134989
211.64814007555944,185.79039664671842
212.50787077399983,186.05540322795505
213.36760147244019,185.5800763825008
214.22733217088057,186.58442575070723
215.08706286932096,186.40290141734584
215.94679356776132,186.74405002143507
216.8065242662017,187.43066325623292
217.66625496464206,187.74151150263407
218.52598566308245,188.072875434726
219.38571636152284,188.42843374055528
220.2454470599632,188.0308878441862
221.10517775840358,189.22684822561274
221.96490845684394,189.67706178093422
222.82463915528433,190.16618446217973
223.68436985372472,190.69789495739593
224.54410055216508,191.27445688082886
225.40383125060546,191.57487845690986
226.26356194904582,192.92938029007365
227.1232926474862,193.20185601361246
227.9830233459266,193.88050111664734
228.84275404436696,194.2995280845694
229.70248474280734,195.23854602529917
230.5622154412477,195.9001080357234
231.4219461396881,196.53813788675137
232.28167683812848,197.1437166807866
233.14140753656883,197.07226081654764
